method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
rerank,pooled,5ae7a8175542993210983ed8,bridge,hard,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,Formula One drivers from Mexico | Sergio Pérez,"Formula One drivers from Mexico | Sergio Pérez | Force India VJM04 | Eduardo Troconis | Michael James Lewis | 2002 Gran Premio Telmex-Gigante | 2009 Singapore Grand Prix | Johnny Mowlem | Tony Ave | 6 Hours of Mexico | Mike Shank | Dario Franchitti | Catharina Felser | Ryan Hunter-Reay | Johnny Rutherford | Marino Franchitti | 1998 Molson Indy Vancouver | Alex Zanardi | 2011 Indy Grand Prix of Sonoma | 1994 Athens International – Doubles | 2006 Toyota Grand Prix of Long Beach | 2009 Honda Indy Toronto | 1988 Volvo International – Doubles | Nora Rocha | Jorge Lozano | 2015 Toyota Grand Prix of Long Beach | 1998 Toyota Grand Prix of Long Beach | 2011 Honda Indy Toronto | 2016 Toyota Grand Prix of Long Beach | 2017 Toyota Grand Prix of Long Beach | 2013 Toyota Grand Prix of Long Beach | 2014 Toyota Grand Prix of Long Beach | 1982 U.S. Pro Indoor – Doubles | 1983 Volvo International – Doubles | Vince Phillips | 2015 Wimbledon Championships – Women's Doubles | Emílio da Silva | Marquinhos (footballer, born June 1989) | Edwin L. Mechem | Premio Lo Nuestro 2003 | Ferdi Taygan | Enrique Carreras | Flavia Pennetta | Enrique Grau | 2015 Rogers Cup – Women's Doubles | Manuel Quiroga (violinist) | Nico Pandiani | Alencier Ley Lopez | Andre Thysse | Rod Carr",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ae6050f55429929b0807a5e,bridge,hard,This singer of A Rather Blustery Day also voiced what hedgehog?,A Rather Blustery Day | Jim Cummings,A Rather Blustery Day | Jim Cummings | Kate Higgins | Hip Hip Pooh-Ray! | Heffalumps and Woozles | Winnie the Pooh and the Blustery Day | Brian Doyle-Murray | Robby Benson | Bruno Kirby | Barnyard Dawg | Richard Kind | Larry Drake | Dan Castellaneta | Hubert Gagnon | Cheech Marin | Mark Arm | Lucas Grabeel | Krusty the Clown | A Miser Brothers' Christmas | Roland Rat | Atsushi Sakurai | Joey Miyashima | Bad News (band) | Brian A. Miller | The Itchy &amp; Scratchy Show | Kang and Kodos | Mark Britten | Rizzo the Rat | Lee Hazlewood | Gary Lee Conner | Dave Meros | Dog Tales (1958 film) | Duke Tumatoe | Chris Hardwick | Tom Rothrock | Jamboree (Beat Happening album) | Gonzo (Muppet) | Frank Beard (musician) | Nick Cordero | Ghost Rider (Suicide song) | Matt Cameron | Lil Ru | Peter Morén (drummer) | Mick (DJ) | Daniel House | Rumen Petkov | Kent Stax | Tom Morello discography | Chris Hanzsek | Hans Orifice,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5adddccd5542997dc7907069,bridge,hard,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",Apple Remote | Front Row (software),"Apple Remote | Siri Remote | Apple Remote Desktop | Universal remote | NetSupport Manager | Remote control | MacScan | Front Row (software) | Apple Watch | Trainmaster Command Control | Shepardson Microsystems | Atari Assembler Editor | Atari XEGS | Viglen | Cynthia Hogan | Chrisann Brennan | Lisa Brennan-Jobs | The Bite in the Apple | Rockstar Advanced Game Engine | Snowdrop (game engine) | Surround (video game) | CUPS (CMU) | The Key (1961 film) | Spaceware Sky Vision II | Polycom | Star Ship | Id Tech 5 | Carbon button lamp | Mercenaries, Spies and Private Eyes | Kate Higgins | Holly Bruder | Functionality doctrine | Sage Kirkpatrick | Tom Clancy's Splinter Cell: Pandora Tomorrow | The Polar Bears | Fruit salad | Pilot (Will &amp; Grace) | Workflow Resource Planning | Star Trek (2013 video game) | Sam Fisher (Splinter Cell) | Barbie and the Secret Door | Accessible Media | Nuria Oliver | Partners (2012 TV series) | Chris McKay | Cosmos: A Spacetime Odyssey | Key System | Jay Leiderman | Gordon Johndroe | Ethiopia–Japan relations",1,1,1,0,0,1,0.5,0.5,1.0,1.0,1.0
rerank,pooled,5ae2070a5542994d89d5b313,comparison,hard,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",Badly Drawn Boy | Wolf Alice,"The Hour of Bewilderbeast | Wolf Alice | Badly Drawn Boy | Badly Drawn Boy discography | Silent Sigh | About a Boy (soundtrack) | Under an Hour | About a Boy (film) | Alice David | Alice Upside Down | Lisa Wilcox | Open Admissions | Finding the Sun | Tara Strong | Tara Strong filmography | Drama Desk Award for Outstanding Solo Performance | Roy Roman | Better Off Alone | Accompaniment | Chris Funk | Three Tall Women | Søren Rasted | Experimental musical instrument | The Soloist | Bobby Fox | Joseph Anderer | Mark Britten | Kenneth Posner | Proceed, Moon | My Fair Lady (Broadway cast recording) | Jack Gelber | Rave music | Craig v. Boren | Even Steven Levee | Voice type | Mississippi Institute of Arts and Letters | Participant observation | 2012 Ms. Olympia | Mariette Leslie Cotton | 2011 Ms. Olympia | Beautiful Young Minds | Hugh Gallagher (humorist) | Rostker v. Goldberg | The Voice Kids (Arabic TV series) | Tom Morello discography | Academy Award for Best Film Editing | Didi Beck | David Alden | Brylan Van Artsdalen | A Christmas Story: The Musical",1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5ae22b8d554299234fd0440f,bridge,hard,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,Kasper Schmeichel | Peter Schmeichel,"Peter Schmeichel | Kasper Schmeichel | IFFHS World's Best Goalkeeper | IFFHS World's Best Club Coach | Kasper Hvidt | Gus Williams (musician) | Sommeren '92 | Isaak Hassler | Kasia Al Thani | Nikolai Podgorny | Andrei Kirilenko (politician) | Son of al Qaeda | Gevheri Kadın | Michael Atkinson | Bernhard Vogel (politician) | Mehmet Tillem | Philip Ruddock | John Bruton | Mahbub ul Haq | Sami ul Haq | Lavr Kornilov | Ibn Khaldun | Ernst Heinrich Lindemann | Ernst Lindemann | Swedish general election, 1982 | Donald Duffy | Michael Hjälm | Jens Risom | Khosrow IV | Atiqur Rahman Meshu | Paddy O'Rourke (Meath footballer) | Gretchen Osgood Warren | Kevin Sheehan | Mat Dan | Martin Linnes | Eduardo Portela | 1988 Volvo International – Doubles | Fine Gael leadership election, 2017 | Bjørn Helge Riise | Nico Pandiani | Alex Zanardi | Søren Solkær | Paul Sauvage (aviator) | Leo Varadkar | Ibrahim Tall | Marino Franchitti | Marquinhos (footballer, born June 1989) | Mohammad Salman (cricketer, born 1981) | Leader of Fine Gael | Antoine Quinquet",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a722b8655429971e9dc9329,bridge,hard,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,Lee Hazlewood | These Boots Are Made for Walkin',"These Boots Are Made for Walkin' | Boots (EP) | The Twenty-fifth Anniversary Anthology | Boots (album) | Nancy Sinatra | Puss N' Boots/These Boots Are Made for Walkin' | Kon Kan | Roald Dahl | Eric Ambler | David Ayer | Langston Hughes | Ken St. Andre | End of the Road (1970 film) | Hunter Davies | Booty Luv | Nat Wolff | Bread and Roses, Too | Nat and Alex Wolff | Dead at 17 | Mike Smith (A&amp;R man) | Clinton Walker | The Muggs | James Packer | Peter Swales (historian) | Buried Country | Daryl Hall | Mirages (album) | Gerry Marsden | List of songs recorded by Linkin Park | Christian Death | Bizarre (rapper) | Lostprophets | Owsley Stanley | Corey Smith (artist) | Vance Powell | Bad News (band) | Terry Richardson | Hall &amp; Oates | Erica Packer | Dana Shires | Mark Castillo | Oh, No! Not THEM! | The Flowers of Romance (band) | Screaming Trees | Daniel House | Jonathan Wolfson | Au Pairs (band) | Walkers (law firm) | Wool on Wolves | Michael Finnegan (song)",1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5adf37a95542995ec70e8f97,bridge,hard,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?",2011–12 VCU Rams men's basketball team | Virginia Commonwealth University,2011–12 VCU Rams men's basketball team | 2010–11 VCU Rams men's basketball team | 2012–13 VCU Rams men's basketball team | 2013–14 VCU Rams men's basketball team | 2014–15 VCU Rams men's basketball team | 2009–10 VCU Rams men's basketball team | 2004–05 VCU Rams men's basketball team | 2015–16 VCU Rams men's basketball team | 1995–96 VCU Rams men's basketball team | 2011–12 Vermont Catamounts men's basketball team | 2012–13 Vermont Catamounts men's basketball team | 2009 Virginia Cavaliers football team | Virginia Commonwealth University | Frank Martin (basketball) | 2014–15 Colorado Buffaloes men's basketball team | 2010–11 Vermont Catamounts men's basketball team | Reggie Witherspoon (basketball) | Buzz Peterson | Weldon Drew | Phil Bennett (American football) | Vermont Catamounts men's basketball | 2013 Texas Tech Red Raiders football team | 2016 Texas Tech Red Raiders football team | 2014 Texas Tech Red Raiders football team | Robins Center | SMU Mustangs football under Mike Cavan | 1938 Tennessee Volunteers football team | Richard Jacob | James Blackmon Sr. | 2006 Alabama Crimson Tide football team | Jeff Horner | 2014–15 Charlotte Hornets season | Delray Brooks | 2006 Miami Hurricanes football team | Presley Askew | Eduardo Portela | Arizona State Sun Devils football | Mouse Davis | 1961 Arizona State Sun Devils football team | 1954 Arizona State Sun Devils football team | Jerry Lucas | Muggsy Bogues | 1899 Tennessee Volunteers football team | 1951 Arizona State Sun Devils football team | 1952 Arizona State Sun Devils football team | Rick Clausen | 2008 Fiesta Bowl | Trojans Rugby Football Club | 1964 Illinois Fighting Illini football team | Nevada Union High School,1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5abd259d55429924427fcf1a,comparison,hard,"Are both Dictyosperma, and Huernia described as a genus?",Dictyosperma | Huernia,Huernia | Dictyosperma | Ehretia | Brintonia | Stenocereus | Leptospermum | Ferocactus | Phlebodium | Broughtonia | Fokienia | Sorbaria | Lepidozamia | Marsilea | Libocedrus | Sphaerotholus | Sinopieris | Broughtonia sanguinea | Eucryphia | Paracaleana | Pilgerodendron | Ajugeae | Pieris (plant) | Cupressus | Be'er Sheva fringe-fingered lizard | Marsileaceae | Myiodynastes | Silene | Pachypodium lealii | Leptosporangiate fern | Goldenrod | Fruitadens | Phlebodium aureum | Ingerophrynus | Tree fern | Adenocarpus viscosus | Cranberry | Pieris floribunda | Marsilea minuta | Solidago speciosa | Solidago ouachitensis | Solidago curtisii | Stephanitis takeyai | Solidago rugosa | Cypress | Cinizasaurus | Cypress-pine | Durvillaea willana | Solidago rupestris | Inquiline | Pandanus conoideus,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a828c8355429966c78a6a50,bridge,hard,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,Henry J. Kaiser | Kaiser Ventures,Henry J. Kaiser | Kaiser Ventures | Kaiser Shipyards | Edgar Kaiser Sr. | Edgar Kaiser Jr. | John Roach &amp; Sons | Eagle Mountain Railroad | New York Shipbuilding Corporation | Neafie &amp; Levy | John Adlum | Davey Tree Expert Company | Kohlberg Kravis Roberts | TaeguTec | Warren Buffett | Rupert Murdoch | Halliburton | Manischewitz | Oregon and Transcontinental Company | Frank Lowy | Jonathan Michael Ansell | BauMax | Darrell Crate | Noel C. Bloom | VELUX | Sterling Entertainment Group | Henkel | Affiliated Managers Group | Howard Graham Buffett | Inner Mongolia First Machinery Group Corporation | Lowe's | Manhattan Life Insurance Company | MS Excelsior Neptune | St. Jude Medical | Jim Puplava | Maratha Navy | Allen &amp; Company Sun Valley Conference | Nerdist Industries | Lithia Motors | Exxon | Rogers Locomotive and Machine Works | Mercedes-AMG | Digital Media Factory | German battleship Bismarck | Lisa Brennan-Jobs | Schwartz's | Gordon Johndroe | A&amp;W Restaurants | John A. Brown (department store) | Media proprietor | 21st U-boat Flotilla,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a8a3e745542996c9b8d5e70,bridge,hard,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",Arena of Khazan | Tunnels &amp; Trolls,"Tunnels &amp; Trolls | Ken St. Andre | Arena of Khazan | Tunnels &amp; Trolls: Crusaders of Khazan | Mercenaries, Spies and Private Eyes | Starfaring | Jon St. Andre | Elasund | Gateways (video game) | Tomb Raider III | Tron Evolution: Battle Grids | Portal (series) | Tron: Evolution | Lego Knights' Kingdom | The Kids of Catan | Pirate's Cove | Kill Doctor Lucky | Prince of Persia: The Sands of Time | List of Tomb Raider media | Tomb Raider | Portal 2 | Portal (video game) | The Lost Vikings | Fez (video game) | Tom Clancy's Splinter Cell: Pandora Tomorrow | In the Realm of the Hackers | Struggle for Rome (board game) | Outlast | Lara Croft Go | Amen: The Awakening | The Ganymede Takeover | Hey Pa! There's a Goat on the Roof | X-Men: The Official Game | Poleconomy | Kingsglaive: Final Fantasy XV | Crank Caverns | Gamer (film) | Treehouse (game) | Dance Dance Revolution Mario Mix | Rockstar Advanced Game Engine | Apprentice Adept | Icehouse pieces | Roland Rat | Id Tech 5 | Dance Factory (video game) | Ruakuri Cave | The Surreal Life: Fame Games | Jump into Hell | This Is the Life (2008 film) | ParaEngine",1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5ac23ff0554299636651994d,bridge,hard,"When was Poison's album ""Shut Up, Make Love"" released?","Poison (American band) | Shut Up, Make Love","Shut Up, Make Love | Be the One (Poison song) | Poison (American band) | Mind If We Make Love to You | Make Love Not War (album) | Make Love | Love Songs: A Compilation... Old and New | Kill the Lights (Luke Bryan album) | Love Streams (album) | No Promises (Icehouse song) | Levolution (album) | We Can Get Together | High Lonesome (Randy Travis album) | Reckless (Jeremy Camp album) | Suicide (1977 album) | Ungod | Notbroken | Hate Them | Join Hands | Radio Amor | List of awards and nominations received by Shinee | Miranda (album) | Aquarium (Aqua album) | Guns N' Roses discography | The Journey (Immature album) | Notorious (The Saturdays song) | Kiss (Carly Rae Jepsen album) | The Swindle Continues | In Death Reborn | Clouds (Apollo Brown album) | Current Mood | Feel Good Inc. | Graduation (album) | I Don't Care (Fall Out Boy song) | B2K | Bradley Gaskin | Xtended Play Version 3.13 | Skin Yard (album) | Beatitude (album) | Osc-Dis | Kill Kill (song) | The Idols with Sid Vicious | Compilation (The Clean album) | Lana Del Rey discography | Mild and Hazy | Sunset Blvd. (Yancey Boys album) | Chrome, Smoke &amp; BBQ | The Naked Brothers Band: Music from the Movie | Goo Goo Dolls (album) | Emotional Technology",1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5ae4a3265542995ad6573de5,comparison,hard,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?",Buck-Tick | Hayden (musician),Hayden (musician) | Skyscraper National Park | Atsushi Sakurai | Buck-Tick | Kyo (musician) | Masami Tsuchiya | Adam Craig (singer-songwriter) | Aurelio Valle | Leah Flanagan | Chixdiggit | Wool on Wolves | J-Shin | Randy Travis | Snapback (song) | Suffrajett | Mark Britten | Mark Arm | Anna Simpson | Cargo Records (Canada) | Lil Ru | Sean Yseult | Lady Antebellum | Highspeed Hayride | The Caledonia Soul Orchestra | Daniel House | Duets: Re-working the Catalogue | Maroon 5 | Candy Coburn | Robin Bailie | Skin Yard | Gruntruck | Chris Hanzsek | Hanna–McEuen | Small Town Boy (song) | Local H | Lonestar discography | Mick (DJ) | Where It's At (album) | Jason Byrne (comedian) | Stranger in Town (album) | Søren Solkær | Noel C. Bloom | Dustin Lynch (album) | Under Your Skin (album) | The Foundation (Zac Brown Band album) | Corey Smith (artist) | Hip Hop Since 1978 | Mike Smith (A&amp;R man) | Country Music Star No. 1 | Ghost Rider (Suicide song),1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5ae0361155429925eb1afc2c,bridge,hard,Which  French ace pilot and adventurer fly L'Oiseau Blanc,Charles Nungesser | L'Oiseau Blanc,"François Coli | L'Oiseau Blanc | Charles Nungesser | Levasseur PL.8 | Gervais Raoul Lufbery | Georges Madon | Paul Sauvage (aviator) | Wooster and Davis | W. E. Johns | L'Oiseau bleu (Metzinger) | Manfred Meurer | Ernest Foot | Albert Ball | Ilmari Juutilainen | Lydia Litvyak | Paul Zorner | Jacques Androuet II du Cerceau | Egon Mayer | Jacques Mathou | Salomon de Brosse | Flyboys (film) | Jacques Sernas | Androuet du Cerceau | USS Belleau Wood (CVL-24) | Jean Androuet du Cerceau | Henri Bergson | Paul Androuet du Cerceau | Jean Baptiste Androuet du Cerceau | Jacques I Androuet du Cerceau | Paris Awakens | USS Belleau Wood | L'affiche rouge | Ayesha Farooq | Antoine Quinquet | Ashley Rolfe | Balearic Caper | Marco da Silva (French footballer) | American Expeditionary Forces | George Cayley | Jean Portante | Latresne | Flying with Music | Jean Baptiste Assenede | Butch Van Artsdalen | Nico Pandiani | Marquinhos (footballer, born June 1989) | Bertha Runkle | 339th Flight Test Squadron | Søren Solkær | Carl Barât",1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5abc0a5d5542993f40c73c64,comparison,hard,Are Freakonomics and In the Realm of the Hackers both American documentaries?,Freakonomics (film) | In the Realm of the Hackers,"In the Realm of the Hackers | Freakonomics (film) | Hackers (film) | Freakonomics Radio | Freaky Eaters (TLC series) | Robin Goldstein | Sci Fi Science: Physics of the Impossible | Cosmos: A Spacetime Odyssey | American Hardcore (film) | Jay Leiderman | Paranormal Activity: The Marked Ones | Peter W. Smith | National Geographic Explorer | Aaron Faulls | James Burke (science historian) | Breaking Bad | Beautiful Young Minds | Deliver Us from Evil (2014 film) | Oh, No! Not THEM! | Swedish Dicks | Damon Dark | Richard Hammond's Engineering Connections | Scouts Guide to the Zombie Apocalypse | Planet Terror | Connections (TV series) | The Knick | COPS (animated TV series) | Stargate SG-1 | CBS Television Workshop | New Haven Documentary Film Festival | Chris Hardwick | Hidden America with Jonah Ray | Jessica Chobot | Operation Mojo | Burt Gummer | Doc NYC | Stargate: Continuum | Logan Lucky | Gryphon (film) | Monster Force | Alec Muffett | The Joe Schmo Show | Peter Swales (historian) | The Sum of All Fears | Tom Clancy's Net Force Explorers: Deathworld | Tom Clancy's Net Force Explorers: High Wire | Tom Clancy's Net Force Explorers: Duel Identity | Tom Clancy's Net Force Explorers: Death Match | Tom Clancy's Net Force Explorers: Gameprey | Maltin on Movies",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
