method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
dense,pooled,5ae7a8175542993210983ed8,bridge,hard,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,Formula One drivers from Mexico | Sergio Pérez,"Formula One drivers from Mexico | Sergio Pérez | Eduardo Troconis | Dario Franchitti | Marino Franchitti | 2002 Gran Premio Telmex-Gigante | Michael James Lewis | 2009 Singapore Grand Prix | Johnny Mowlem | Ryan Hunter-Reay | 6 Hours of Mexico | Alex Zanardi | Nora Rocha | 1998 Molson Indy Vancouver | Tony Ave | Force India VJM04 | 2015 Toyota Grand Prix of Long Beach | 2011 Honda Indy Toronto | Andre Thysse | Catharina Felser | 2017 Toyota Grand Prix of Long Beach | 1998 Toyota Grand Prix of Long Beach | 2009 Honda Indy Toronto | Jorge Lozano | 2016 Toyota Grand Prix of Long Beach | 2011 Indy Grand Prix of Sonoma | 2006 Toyota Grand Prix of Long Beach | Marquinhos (footballer, born June 1989) | 1988 Volvo International – Doubles | Johnny Rutherford | Emílio da Silva | Mike Shank | Premio Lo Nuestro 2003 | 2015 Rogers Cup – Women's Doubles | Edwin L. Mechem | 2013 Toyota Grand Prix of Long Beach | 2014 Toyota Grand Prix of Long Beach | 1994 Athens International – Doubles | 2015 Wimbledon Championships – Women's Doubles | Enrique Grau | Enrique Carreras | Vince Phillips | Flavia Pennetta | Nico Pandiani | Rod Carr | 1982 U.S. Pro Indoor – Doubles | Ferdi Taygan | Manuel Quiroga (violinist) | 1983 Volvo International – Doubles | Alencier Ley Lopez",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ae6050f55429929b0807a5e,bridge,hard,This singer of A Rather Blustery Day also voiced what hedgehog?,A Rather Blustery Day | Jim Cummings,Jim Cummings | Kate Higgins | A Rather Blustery Day | Barnyard Dawg | Dan Castellaneta | Peter Morén (drummer) | Brian Doyle-Murray | Mark Arm | The Itchy &amp; Scratchy Show | Hubert Gagnon | Frank Beard (musician) | Heffalumps and Woozles | Dave Meros | Roland Rat | Kang and Kodos | Mark Britten | Cheech Marin | Matt Cameron | Krusty the Clown | Winnie the Pooh and the Blustery Day | Chris Hanzsek | Jamboree (Beat Happening album) | Hip Hip Pooh-Ray! | Daniel House | Dog Tales (1958 film) | Mick (DJ) | Robby Benson | Hans Orifice | Rumen Petkov | Bad News (band) | Ghost Rider (Suicide song) | Gary Lee Conner | Chris Hardwick | Rizzo the Rat | Bruno Kirby | Richard Kind | Tom Morello discography | Tom Rothrock | Kent Stax | Lee Hazlewood | Brian A. Miller | Joey Miyashima | Duke Tumatoe | Nick Cordero | Lucas Grabeel | Atsushi Sakurai | Larry Drake | Gonzo (Muppet) | Lil Ru | A Miser Brothers' Christmas,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5adddccd5542997dc7907069,bridge,hard,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",Apple Remote | Front Row (software),"Apple Remote | Apple Remote Desktop | Siri Remote | Remote control | Universal remote | NetSupport Manager | Front Row (software) | Apple Watch | MacScan | Chrisann Brennan | Shepardson Microsystems | Polycom | Tom Clancy's Splinter Cell: Pandora Tomorrow | Atari XEGS | Sam Fisher (Splinter Cell) | Lisa Brennan-Jobs | The Bite in the Apple | Atari Assembler Editor | Trainmaster Command Control | Barbie and the Secret Door | Cynthia Hogan | Accessible Media | Snowdrop (game engine) | Viglen | Functionality doctrine | Id Tech 5 | CUPS (CMU) | Workflow Resource Planning | Surround (video game) | Ethiopia–Japan relations | Key System | The Polar Bears | Fruit salad | Gordon Johndroe | Star Ship | Kate Higgins | Spaceware Sky Vision II | Nuria Oliver | Mercenaries, Spies and Private Eyes | Jay Leiderman | The Key (1961 film) | Chris McKay | Holly Bruder | Partners (2012 TV series) | Rockstar Advanced Game Engine | Star Trek (2013 video game) | Sage Kirkpatrick | Cosmos: A Spacetime Odyssey | Carbon button lamp | Pilot (Will &amp; Grace)",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
dense,pooled,5ae2070a5542994d89d5b313,comparison,hard,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",Badly Drawn Boy | Wolf Alice,"Wolf Alice | The Hour of Bewilderbeast | About a Boy (soundtrack) | Badly Drawn Boy discography | Badly Drawn Boy | Under an Hour | Voice type | Three Tall Women | Alice David | David Alden | Roy Roman | Open Admissions | Drama Desk Award for Outstanding Solo Performance | Tara Strong | Tara Strong filmography | Joseph Anderer | Brylan Van Artsdalen | My Fair Lady (Broadway cast recording) | Craig v. Boren | Participant observation | Finding the Sun | Even Steven Levee | About a Boy (film) | Rave music | The Voice Kids (Arabic TV series) | Alice Upside Down | Mark Britten | Mariette Leslie Cotton | Proceed, Moon | Lisa Wilcox | Hugh Gallagher (humorist) | Better Off Alone | Accompaniment | Mississippi Institute of Arts and Letters | Rostker v. Goldberg | Kenneth Posner | Didi Beck | Søren Rasted | Beautiful Young Minds | Academy Award for Best Film Editing | Experimental musical instrument | Tom Morello discography | Silent Sigh | 2011 Ms. Olympia | Bobby Fox | Jack Gelber | The Soloist | A Christmas Story: The Musical | 2012 Ms. Olympia | Chris Funk",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ae22b8d554299234fd0440f,bridge,hard,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,Kasper Schmeichel | Peter Schmeichel,"Kasper Schmeichel | Kasper Hvidt | Isaak Hassler | Peter Schmeichel | Donald Duffy | Ernst Heinrich Lindemann | Kevin Sheehan | Marquinhos (footballer, born June 1989) | IFFHS World's Best Goalkeeper | Mehmet Tillem | IFFHS World's Best Club Coach | Michael Atkinson | Gevheri Kadın | Paddy O'Rourke (Meath footballer) | Marino Franchitti | Jens Risom | 1988 Volvo International – Doubles | Khosrow IV | Nikolai Podgorny | Paul Sauvage (aviator) | Martin Linnes | Mat Dan | Kasia Al Thani | Antoine Quinquet | Bjørn Helge Riise | Mohammad Salman (cricketer, born 1981) | Bernhard Vogel (politician) | Ernst Lindemann | Philip Ruddock | Mahbub ul Haq | Ibn Khaldun | Nico Pandiani | Sommeren '92 | John Bruton | Leader of Fine Gael | Sami ul Haq | Fine Gael leadership election, 2017 | Søren Solkær | Atiqur Rahman Meshu | Eduardo Portela | Alex Zanardi | Gus Williams (musician) | Gretchen Osgood Warren | Lavr Kornilov | Swedish general election, 1982 | Ibrahim Tall | Andrei Kirilenko (politician) | Son of al Qaeda | Leo Varadkar | Michael Hjälm",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a722b8655429971e9dc9329,bridge,hard,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,Lee Hazlewood | These Boots Are Made for Walkin',"These Boots Are Made for Walkin' | Boots (EP) | Boots (album) | Nancy Sinatra | The Twenty-fifth Anniversary Anthology | Puss N' Boots/These Boots Are Made for Walkin' | Kon Kan | Booty Luv | Clinton Walker | Bad News (band) | Vance Powell | Oh, No! Not THEM! | Corey Smith (artist) | Hunter Davies | The Muggs | Mark Castillo | Lostprophets | Buried Country | James Packer | Roald Dahl | Nat and Alex Wolff | Walkers (law firm) | Gerry Marsden | Mike Smith (A&amp;R man) | Wool on Wolves | Langston Hughes | Christian Death | Au Pairs (band) | Terry Richardson | David Ayer | Ken St. Andre | End of the Road (1970 film) | Bread and Roses, Too | Daniel House | Michael Finnegan (song) | Mirages (album) | Owsley Stanley | Hall &amp; Oates | Jonathan Wolfson | Peter Swales (historian) | Daryl Hall | Erica Packer | Dead at 17 | Bizarre (rapper) | Eric Ambler | List of songs recorded by Linkin Park | Screaming Trees | Dana Shires | The Flowers of Romance (band) | Nat Wolff",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5adf37a95542995ec70e8f97,bridge,hard,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?",2011–12 VCU Rams men's basketball team | Virginia Commonwealth University,2009–10 VCU Rams men's basketball team | 2011–12 VCU Rams men's basketball team | 2015–16 VCU Rams men's basketball team | 2014–15 VCU Rams men's basketball team | 2013–14 VCU Rams men's basketball team | 2010–11 VCU Rams men's basketball team | 2012–13 VCU Rams men's basketball team | 1995–96 VCU Rams men's basketball team | 2004–05 VCU Rams men's basketball team | Virginia Commonwealth University | Buzz Peterson | 2009 Virginia Cavaliers football team | Eduardo Portela | Jerry Lucas | Mouse Davis | Jeff Horner | Presley Askew | Richard Jacob | Robins Center | 2011–12 Vermont Catamounts men's basketball team | Weldon Drew | 2006 Alabama Crimson Tide football team | 2014–15 Charlotte Hornets season | Reggie Witherspoon (basketball) | 1961 Arizona State Sun Devils football team | SMU Mustangs football under Mike Cavan | 1938 Tennessee Volunteers football team | Phil Bennett (American football) | 2013 Texas Tech Red Raiders football team | 2008 Fiesta Bowl | Vermont Catamounts men's basketball | Frank Martin (basketball) | 1952 Arizona State Sun Devils football team | 1954 Arizona State Sun Devils football team | Arizona State Sun Devils football | 2006 Miami Hurricanes football team | Muggsy Bogues | Delray Brooks | James Blackmon Sr. | 1964 Illinois Fighting Illini football team | 2016 Texas Tech Red Raiders football team | 1951 Arizona State Sun Devils football team | 2010–11 Vermont Catamounts men's basketball team | 2012–13 Vermont Catamounts men's basketball team | Trojans Rugby Football Club | Nevada Union High School | Rick Clausen | 2014 Texas Tech Red Raiders football team | 2014–15 Colorado Buffaloes men's basketball team | 1899 Tennessee Volunteers football team,1,1,1.0,0,0,1.0,0.5,0.5,1.0,0.5,0.5
dense,pooled,5abd259d55429924427fcf1a,comparison,hard,"Are both Dictyosperma, and Huernia described as a genus?",Dictyosperma | Huernia,Dictyosperma | Huernia | Ehretia | Brintonia | Phlebodium | Cupressus | Myiodynastes | Libocedrus | Pilgerodendron | Stenocereus | Fokienia | Cranberry | Broughtonia sanguinea | Leptosporangiate fern | Eucryphia | Marsilea | Solidago speciosa | Lepidozamia | Marsilea minuta | Pieris (plant) | Adenocarpus viscosus | Pandanus conoideus | Be'er Sheva fringe-fingered lizard | Sorbaria | Ingerophrynus | Goldenrod | Solidago ouachitensis | Solidago rugosa | Solidago curtisii | Broughtonia | Durvillaea willana | Ferocactus | Pachypodium lealii | Cypress | Fruitadens | Phlebodium aureum | Sinopieris | Pieris floribunda | Inquiline | Cypress-pine | Tree fern | Cinizasaurus | Silene | Stephanitis takeyai | Sphaerotholus | Paracaleana | Leptospermum | Marsileaceae | Ajugeae | Solidago rupestris,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5a828c8355429966c78a6a50,bridge,hard,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,Henry J. Kaiser | Kaiser Ventures,Henry J. Kaiser | Kaiser Shipyards | Kaiser Ventures | Edgar Kaiser Sr. | John Roach &amp; Sons | Neafie &amp; Levy | New York Shipbuilding Corporation | Edgar Kaiser Jr. | Oregon and Transcontinental Company | Kohlberg Kravis Roberts | Henkel | Darrell Crate | Eagle Mountain Railroad | Digital Media Factory | Nerdist Industries | Manhattan Life Insurance Company | BauMax | Lowe's | Jonathan Michael Ansell | Manischewitz | Halliburton | Warren Buffett | Inner Mongolia First Machinery Group Corporation | Lithia Motors | Gordon Johndroe | Frank Lowy | John Adlum | MS Excelsior Neptune | Howard Graham Buffett | Allen &amp; Company Sun Valley Conference | Rogers Locomotive and Machine Works | TaeguTec | A&amp;W Restaurants | Exxon | Rupert Murdoch | Davey Tree Expert Company | Sterling Entertainment Group | John A. Brown (department store) | Jim Puplava | Lisa Brennan-Jobs | Affiliated Managers Group | Noel C. Bloom | 21st U-boat Flotilla | Mercedes-AMG | St. Jude Medical | German battleship Bismarck | Maratha Navy | Media proprietor | VELUX | Schwartz's,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a8a3e745542996c9b8d5e70,bridge,hard,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",Arena of Khazan | Tunnels &amp; Trolls,"Tunnels &amp; Trolls | Ken St. Andre | Arena of Khazan | Tunnels &amp; Trolls: Crusaders of Khazan | Tron Evolution: Battle Grids | Gateways (video game) | The Lost Vikings | Gamer (film) | In the Realm of the Hackers | Tron: Evolution | Amen: The Awakening | Hey Pa! There's a Goat on the Roof | Portal (series) | Tom Clancy's Splinter Cell: Pandora Tomorrow | Tomb Raider | Portal 2 | Mercenaries, Spies and Private Eyes | Starfaring | Portal (video game) | Lara Croft Go | Outlast | Lego Knights' Kingdom | Rockstar Advanced Game Engine | Jon St. Andre | Struggle for Rome (board game) | Elasund | Apprentice Adept | The Surreal Life: Fame Games | Icehouse pieces | Fez (video game) | Treehouse (game) | Jump into Hell | Dance Dance Revolution Mario Mix | The Kids of Catan | Kingsglaive: Final Fantasy XV | Ruakuri Cave | This Is the Life (2008 film) | Id Tech 5 | List of Tomb Raider media | ParaEngine | The Ganymede Takeover | Dance Factory (video game) | Crank Caverns | Kill Doctor Lucky | Roland Rat | Tomb Raider III | Poleconomy | Prince of Persia: The Sands of Time | X-Men: The Official Game | Pirate's Cove",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ac23ff0554299636651994d,bridge,hard,"When was Poison's album ""Shut Up, Make Love"" released?","Poison (American band) | Shut Up, Make Love","Shut Up, Make Love | Poison (American band) | Be the One (Poison song) | Suicide (1977 album) | Miranda (album) | Skin Yard (album) | Emotional Technology | Love Streams (album) | The Idols with Sid Vicious | Make Love Not War (album) | Radio Amor | Current Mood | Compilation (The Clean album) | Levolution (album) | Make Love | Love Songs: A Compilation... Old and New | No Promises (Icehouse song) | Chrome, Smoke &amp; BBQ | We Can Get Together | B2K | Ungod | Sunset Blvd. (Yancey Boys album) | Hate Them | Aquarium (Aqua album) | Reckless (Jeremy Camp album) | Lana Del Rey discography | Clouds (Apollo Brown album) | Mild and Hazy | Guns N' Roses discography | Notbroken | Osc-Dis | The Swindle Continues | In Death Reborn | Xtended Play Version 3.13 | Beatitude (album) | Feel Good Inc. | Join Hands | Kill Kill (song) | Mind If We Make Love to You | Kiss (Carly Rae Jepsen album) | The Naked Brothers Band: Music from the Movie | Bradley Gaskin | Goo Goo Dolls (album) | List of awards and nominations received by Shinee | The Journey (Immature album) | Notorious (The Saturdays song) | Kill the Lights (Luke Bryan album) | I Don't Care (Fall Out Boy song) | High Lonesome (Randy Travis album) | Graduation (album)",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ae4a3265542995ad6573de5,comparison,hard,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?",Buck-Tick | Hayden (musician),Hayden (musician) | Atsushi Sakurai | Buck-Tick | Skyscraper National Park | Masami Tsuchiya | Mick (DJ) | Chris Hanzsek | Lady Antebellum | Leah Flanagan | Lil Ru | Mark Arm | Daniel House | The Caledonia Soul Orchestra | Where It's At (album) | Mike Smith (A&amp;R man) | Adam Craig (singer-songwriter) | Sean Yseult | Hanna–McEuen | Lonestar discography | Kyo (musician) | Highspeed Hayride | Mark Britten | Local H | Gruntruck | Dustin Lynch (album) | Robin Bailie | Candy Coburn | Skin Yard | Jason Byrne (comedian) | Ghost Rider (Suicide song) | Hip Hop Since 1978 | Suffrajett | Søren Solkær | The Foundation (Zac Brown Band album) | Randy Travis | Corey Smith (artist) | Chixdiggit | Anna Simpson | Duets: Re-working the Catalogue | J-Shin | Country Music Star No. 1 | Snapback (song) | Maroon 5 | Noel C. Bloom | Cargo Records (Canada) | Aurelio Valle | Small Town Boy (song) | Wool on Wolves | Stranger in Town (album) | Under Your Skin (album),1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ae0361155429925eb1afc2c,bridge,hard,Which  French ace pilot and adventurer fly L'Oiseau Blanc,Charles Nungesser | L'Oiseau Blanc,"L'Oiseau Blanc | Gervais Raoul Lufbery | Paul Sauvage (aviator) | François Coli | Georges Madon | Charles Nungesser | Manfred Meurer | Wooster and Davis | Levasseur PL.8 | L'Oiseau bleu (Metzinger) | Ernest Foot | Paul Zorner | Ilmari Juutilainen | W. E. Johns | Albert Ball | Jacques Androuet II du Cerceau | USS Belleau Wood (CVL-24) | Jean Baptiste Androuet du Cerceau | Henri Bergson | Jean Androuet du Cerceau | Androuet du Cerceau | Jacques I Androuet du Cerceau | Butch Van Artsdalen | Lydia Litvyak | Latresne | Balearic Caper | Jacques Mathou | Salomon de Brosse | Marco da Silva (French footballer) | Paris Awakens | Paul Androuet du Cerceau | Ayesha Farooq | Jean Portante | George Cayley | Marquinhos (footballer, born June 1989) | L'affiche rouge | Flying with Music | Carl Barât | Antoine Quinquet | Egon Mayer | Ashley Rolfe | Nico Pandiani | Jean Baptiste Assenede | American Expeditionary Forces | Flyboys (film) | USS Belleau Wood | Søren Solkær | Jacques Sernas | 339th Flight Test Squadron | Bertha Runkle",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
