method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
bm25,pooled,5abd2eab5542992ac4f38210,bridge,hard,Which suburb is a soap opera featuring a character named Beverly Marshall set in?,Beverly Marshall | Ramsay Street,"Beverly Marshall | Katie Landers | Ramsay Street | Alamo Heights SA | Phil Mitchell | Shaunna O'Grady | The Greatest Gift (TV series) | Victor Newman | Roger Howarth | Sine Novela | John Black (Days of Our Lives) | Garrison, New York | Nancy Carter | Whitney Dean | Kay Tagal Kang Hinintay | Mick Carter | John Pappas | Sianoa Smit-McPhee | Battle for the Bell | Linda Carter | Caroline Spencer | Conan the Barbarian (2011 film) | Snatch (film) | Lakeland, Tennessee | Casey Braxton | Bolin (The Legend of Korra) | Gillieston Heights | Shelly Beach (Manly) | Kyle Craig | Radiohead Box Set | Ew! | The Good Dinosaur | Catan Card Game | Arthur Conan Doyle | Citizen Khan | Anna Devane | Lord Byron (opera) | Southaven, Mississippi | Gollum | Ambulance (TV series) | Damon Dark | Sian Powers | Homer to the Max | Goonellabah, New South Wales | Gollum (genus) | Man of Steel (film) | List of major opera composers | Jaluit Atoll | Ingerophrynus | The Doors: Vinyl Box Set",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5abaf3195542996cc5e49f2c,bridge,hard,Which country did the Falkland Islands beat in the 2010 Commonwealth games that has eleven administrative divisions?,Gerald Reive | Samoa,"Falkland Islands at the 2010 Commonwealth Games | Gerald Reive | George Paice (bowls) | Falkland Islands at the 2014 Commonwealth Games | Falkland Islands official football team | Archery at the Commonwealth Games | 2010 Commonwealth Games | 2010 Commonwealth Games medal table | Samoa | Cayman Islands national rugby sevens team | KTV Ltd. | Cayman Islands at the 2011 Pan American Games | 2009–10 VCU Rams men's basketball team | Charlie Murder | Warsaw Confederation | Mangsee Islands | 2000 ICC KnockOut Trophy squads | 1990 Atlanta Falcons season | Cayman Islands Open 2011 | Millington, Tennessee | List of islands of Tasmania | Harry Prowell | Oldham County, Kentucky | Kavita Tungar | Ordos City | 2011 Pan American Games | Sinuiju Special Administrative Region | Women's Nordic Football Championship | Wolong Special Administrative Region | .ky | Brian MacLaren | Ross MacKenzie (athlete) | Russia 2018 FIFA World Cup bid | Randy Travis | Orlinda, Tennessee | The Foundation (Zac Brown Band album) | Billy Ray Cyrus discography | Sweden | Beat Happening/Screaming Trees | Brian DelGrosso | Visa policy of Hong Kong | 2014 NPCSC Decision on Hong Kong | Anthony Travers | Craig v. Boren | Liaison Office (Hong Kong) | Bill Freehan | Öresund Committee | Gary Lee Conner | Thomas Gordon (writer) | Gambia women's national football team",1,1,1.0,0,0,1.0,0.5,0.5,1.0,0.5,0.5
bm25,pooled,5a791a97554299148911f9f2,bridge,hard,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",Ellie Kemper | Kimmy Schmidt,Ellie Kemper | Claire Temple (Marvel Cinematic Universe) | Kimmy Schmidt | List of Unbreakable Kimmy Schmidt episodes | Unbreakable Kimmy Schmidt | Blinding Edge Pictures | Wet Hot American Summer (series) | Claire Liddell | Brenda Bennett | Bolin (The Legend of Korra) | Azie Mira Dungey | Sam Means | Lucy Fry | Howard Barish | Lea Thompson | Le Conversazioni | Damon Dark | Sianoa Smit-McPhee | Fiona Bruce (politician) | Humphrey Goodman | Iroh | CBS Television Workshop | Krusty the Clown | Zaheer | Vince Masuka | Roger Howarth | A Young Girl in 1941 with No Waist at All | Janine Gutierrez | Grampa Simpson | Mary Elizabeth Day Nursery | Ned Flanders | Patricia Longo | Santa's Little Helper | Tzi Ma | Lara Croft: Tomb Raider | Victor Newman | George Hammond (Stargate) | Get Christie Love! | Anna Devane | Sara Botsford | Paige Matthews | Aaron Faulls | Elisabeth Moss | Johnny Angel | Deceit (Doctor Who novel) | List of Johnny Bravo episodes | Redemption (Stargate SG-1) | Fireflight | Vala Mal Doran | Amaruk Kayshapanta,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5adf58f15542993a75d264d2,bridge,hard,"Which television series featured an actor who also performed in ""The Young Ones""?",Ade Edmondson | Bad News (band),"Sianoa Smit-McPhee | Tzi Ma | Filthy Rich &amp; Catflap | The Itchy &amp; Scratchy Show | Gretchen Palmer | Ade Edmondson | Zachary Throne | Iron Man (TV series) | Nick Cordero | Jeff Bennett | Treat Williams | Gary Anthony Williams | Justin Timberlake videography | Sam Eagle | Damon Dark | Oh, No! Not THEM! | Rajneesh Duggal | Carole Gray | Roland Rat | John Amos | Michael Wynne (playwright) | John Pappas | David Mirkin | Don S. Davis | Andy Umberger | Robert Earl Jones | Hikky Burr | Jeremy Schoenberg | Jim Cummings | Milton (cartoon) | Jolin Tsai filmography | Pat Hingle | James Burke (science historian) | Switched at Birth (TV series) | The Young Ones (TV series) | Beautiful Young Minds | Elisabeth Moss | Darkroom (TV series) | Blinding Edge Pictures | Raymond Ochoa | Steve Nallon | Patrick Tatten | List of The Muppets productions | Roy Holder | The Young Ones (video game) | Ben Elton | Emily Bowker | Ian McEwan | Tara Strong | Tara Strong filmography",0,0,1.0,0,0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666
bm25,pooled,5adc65e85542996e68525350,comparison,hard,Are both Dafeng District and Dazhou located in the same province?,Dafeng District | Dazhou,"Dafeng District | Tinghu District | Yandu District | Dazhou | Middlebourne Historic District | Gilbert Town Historic District | Muddy Creek Forks Historic District | Calumet Downtown Historic District | Buena Vista Downtown Historic District | Chevron House | Sabaa Al Bour | Angus cattle | University of Missouri–Kansas City | Kingsley Dam | Glimmerglass Historic District | Elmwood Historic District–East | Scottsburg Courthouse Square Historic District | Elmwood Historic District–West | Sichuan–Shanghai gas pipeline | Valhalla Highlands Historic District | Raffles Place | Paso Robles High School | Woodville High School (Texas) | Borough of Berwick-upon-Tweed | Lake District Mysteries | Portstewart F.C. | Hounsfield Heights/Briar Hill, Calgary | Ellenbrook, Western Australia | 1 Wall Street Court | Fremont School District 79 | Wolfson College, Cambridge | Ferry Cross the Mersey | Bhadrabas | Cobb Galleria Centre | Cromwell's Run Rural Historic District | Asset classes | Joe Scarborough | Junior school | Bank of China Tower (Hong Kong) | Buena Vista High School (Michigan) | Magnolia Bowl | Russkiy Toy | Bradley, North Yorkshire | Collins Ferry Historic District | National Archives of Bangladesh | Yingkou East Railway Station | High Commission of Australia, London | Republic Plaza (Singapore) | Nevada Union High School | Strawberry Park, Cheshire",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5a87ab9b5542996e4f3088c2,bridge,hard,"In what century did this Native warrior and chief, whose brother Tenskwatawa led the Tippecanoe order of battle, become the primary leader of a large, multi tribal confederacy?",Tecumseh | Tippecanoe order of battle,"Tecumseh | Battle of Tippecanoe | Tecumseh's Confederacy | Prophetstown State Park | Tenskwatawa | Battle of Fallen Timbers | Tippecanoe order of battle | Alfred Gell | Seven Days Confederate order of battle | Battle of Stamford Bridge | Bart the Fink | Battle of Yao (Japan) | Alvaro Mexia | Franklin D. Roosevelt's record on civil rights | Kasi (Pashtun tribe) | The Interpretation of Dreams | History of the Kansas City metropolitan area | Seminole Nation of Oklahoma | Battle of Manila (1574) | Military history of Mexico | Seminole | List of Marvel Comics characters: N | City of Angels (film) | Robinson Ekspeditionen 2008 | Socialist Revolutionary Party | Roman conquest of Britain | Battle of Aspromonte | Lara Croft and the Guardian of Light | Essex dialect | Codornices Creek | Brother Bear | Benjamin Logan | Pieris (butterfly) | History of Irish Americans in Boston | Penny (The Big Bang Theory) | Battle of Jupiter Inlet | Black Seminoles | Live at Winterland 1978 (Avengers album) | Baltimore Orioles | Blackback barb | Web Weirdos | Savage's Station, Virginia | The White House Doctor | Fred Hageman | Prior of St Andrews | Ziri ibn Atiyya | Dario Franchitti | The Renegades | Cão de Gado Transmontano | Earl of Dunbar",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a738fe855429908901be2fb,bridge,hard,What film was written and directed by Joby Harold with music written by Samuel Sim?,Awake (film) | Samuel Sim,"King Arthur: Legend of the Sword | By the Beautiful Sea (song) | Awake (film) | Here (1954 song) | Filthy Rich &amp; Catflap | Flying with Music | A Few Best Men | Robin Hood (2018 film) | Gidget Goes to Rome | Man from 1997 | American Hardcore (film) | Happy Death Day | The Family Man | The Bears and I | Naalaiya Theerpu | McFarland, USA | Catwoman (film) | The Big Brain | Samuel Sim | Spark (2014 film) | Beautiful Young Minds | Striking Distance | Mr. Church | Scouts Guide to the Zombie Apocalypse | Rhythm Divine | Lionheart (1987 film) | About a Boy (film) | The Mask of Dimitrios | Shipmates Forever | Queen of Blood | No Plan (EP) | Rough Shoot | Blue Jeans (Lana Del Rey song) | War Chhod Na Yaar | The Polar Bears | A World Apart (film) | Time to Kill (1989 film) | The Hard Easy (film) | Spin Out (2016 film) | A Kiss for Corliss | Harsh Times | The Great Gilly Hopkins (film) | Total Recall (1990 film) | Out of Sight | The Return of Sherlock Holmes (1929 film) | Bottom of the World (film) | Innerspace | Divorce Italian Style | This Is Elvis | Nagaram (2010 film)",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
bm25,pooled,5a8c65a1554299585d9e3680,bridge,hard,What is the name of the ethnic group who settled in Canada in the 17th century that participated in a conflict with Irish Catholic immigrants in the Shiners' War?,French Canadians | Shiners' War,"Shiners' War | French Canadians | Ancient Order of Hibernians | History of Irish Americans in Boston | Americo-Liberians | History of the Irish Americans in Philadelphia | Czechs in Ukraine | Black Bermudian | Augustine of Canterbury | Catholic Church in Ireland | Military history of Mexico | Pitt Meadows Airport | Oku people (Sierra Leone) | Stank Hall | Monroe Catholic High School | Bishop Manogue High School | Seminole | Square and Compass, Worth Matravers | Bishop Sullivan Catholic High School | Harry Prowell | Auchterhouse Castle | Banshee | Irish prose fiction | Buddy film | Spalding Catholic High School | L'affiche rouge | History of Sinn Féin | Patrick Kennedy (folklorist) | Dukenfield Hall | Maratha emperors | Jean Baptiste Assenede | Dras War Memorial | Pachypodium lealii | Cranberry | Baron Dunalley | Arbuthnott-Garvock Group | Pingpu peoples | Roman Catholic Diocese of Yingkou | José María Gironella | Leonberger | Hlín | The Famines (band) | Fulla | Bishop Carroll Catholic High School | 2011 Inner Mongolia unrest | Medici Vase | Official Ireland | The Importance of Being Icelandic | Nanna (Norse deity) | Tecumseh's Confederacy",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
bm25,pooled,5ac2bbd0554299218029db09,bridge,hard,The author of The Thing of It Is... is what Nationality?,The Thing of It Is... | William Goldman,"The Thing of It Is... | Australian property law | A Thing of Beauty | Carol J. Adams | Who Goes There? (collection) | The Most Incredible Thing | The Interpretation of Dreams | Sue Grafton | The Wonderful Thing About Tiggers | Hunter Davies | The Roald Dahl Treasury | R509 road (Ireland) | I Am... Gabriel | Shagai Plateau | He Who Whispers | Roald Dahl Plass | Bart Gets Hit by a Car | Persistence of Memory | History of Wales | Kendrick Frazier | Afrikaans | Mai Al-Nakib | Crime and Punishment | Viola Concerto (Walton) | Satyricon | Treehouse (game) | Suanfa tongzong | 4 a.m. (novel) | Kingdom of Northumbria | Jay Cronley | Zulu royal family | Karel Dežman | Wes McKinney | Contract with the World | Melissa Fay Greene | Joshua D. Zimmerman | The Lord of the Rings | Thomas H. Gale House | Little Big Man (novel) | Sheep (novel) | Eugene Habecker | Jeff Friedman | The Crooked Hinge | Winfred Blevins | The Adventure of the Empty House | La fanciulla del West | Battle of Blue Licks | William R. Harwood | Pinball, 1973 | Libocedrus",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5adf3e355542993a75d26440,bridge,hard,"How long is the bridge in the Öresund Region that connect Copenhagen, Denmark and Malmo, Sweden?",Øresund Bridge | Øresund Region,"Øresund Region | Bjarkøy Fixed Link | European route E47 | Öresund Committee | Bartlett's Bridge | Øresund | Copenhagen Malmö Port | Malmö Harbour Heliport | Pureland Industrial Complex | Eisenhower Bridge (Milton, Iowa) | G5511 Jining–Arun Expressway | Main Street Bridge (Charles City, Iowa) | Unincorporated Far West Region | Lithia Springs Creek | Sutliff Bridge | Shinn Covered Bridge | Henry Covered Bridge (Ohio) | Øresund Bridge | The Most Incredible Thing | René Dif | Ashanti Region | Caraga | Sharon Gannon | Health services research | Battle of Stamford Bridge | Gibson (cocktail) | Strasbourg | Sweden | Uno-X | Re-Sepp-Ten | Charlotte metropolitan area | Mount View, New South Wales | The Hork-Bajir Chronicles | Sinuiju Special Administrative Region | Juliet | The Gatehouse, Monmouth | Spirit of the Border | List of Interstate Highways in Maryland | Bridge to Terabithia (1985 film) | Defence Long Service Medal | List of Avatar: The Last Airbender episodes | Wolong Special Administrative Region | Grahamstown Dam | Wollongbar, New South Wales | Angry Birds Stella (TV series) | The Danish Way to Rock | Lori L. Holt | Our Casuarina Tree | Christmas in the Basque Country | Ilocos Region",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5ae82ae555429952e35eaa71,bridge,hard,"Martin Patterson ""Pat"" Hingle was a close friend of an actor who achieved success in what Western TV series? ",Clint Eastwood | Pat Hingle,"Pat Hingle | Virginia Foster Durr | Damon Dark | Dirás que estoy loco | Longhorn Ballroom | Dr. Kildare (TV series) | Garfield Gets Real | Robert Barton | Alie Ward | Carol Martin | Man Against the Mob | A. C. Tirulokchandar | Yvonne Ridley | Bridge to Terabithia (novel) | Savoia-Marchetti SM.79 | Battle of Manila (1574) | Piccadilly Pub | Steven Adler | Sunil Rawal | Burt Gummer | Vanessa White | Ashley Cheadle | Kyle Craig | Supreme Life Building | Frank Martin (basketball) | Tweedledum and Tweedledee | Yunho | Larry Friend | Clint Eastwood | Hubert Gagnon | 2000–01 Minnesota Timberwolves season | Redemption (Stargate SG-1) | Glasgow North East by-election, 2009 | Niní | Chimaji Appa | Eric A. Sykes | Ian Watkins (Lostprophets) | Jeremy Schoenberg | Raimund Harmstorf | Bobbi Bacha | The Nerdist Podcast | Sara Botsford | Poison (American band) | Ronald Reagan | Casey County, Kentucky | Nick Cordero | Maharshi Raghava | Maggie Dixon Award | Jack Grinnage | Jonathan Meath",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5ac289ff5542996366519a02,comparison,hard,Is the Marsilea or the Brabejum the genus of more individual species of plants?,Brabejum | Marsilea,Marsilea | Myiodynastes | Sinocyclocheilus | Marsilea minuta | Araripesuchus wegeneri | Brabejum | Huernia | Phlebodium | Leptospermum | Sinopieris | Stenocereus | Be'er Sheva fringe-fingered lizard | Caladenia | Ingerophrynus | Pieris (butterfly) | Silene | Cranberry | Fokienia | Coprosma repens | Silene stenophylla | Eucryphia | Libocedrus | Marsileaceae | Brintonia | Lepidozamia | Pieris floribunda | Gollum (genus) | Calochilus | Altruism (ethics) | Goldenrod | Sphaerotholus | Dummy corporation | Pieris (plant) | Ferocactus | Fen | Dictyosperma | Paracaleana | Lithia Springs Creek | Xanthoceras | New York State Writers Hall of Fame | Ajuga | Blackback barb | Broughtonia | Cupressus | Broughtonia sanguinea | Bratislava | Inquiline | Australian property law | Solidago rupestris | Docking (animal),1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a7a5b3a5542996c55b2dd71,bridge,hard,What building is opposite the ceremonial meeting place of the Accession Council in the United Kingdom?,"Mark Masons' Hall, London | St James's Palace","St James's Palace | Accession Council | President of the Queen's Privy Council for Canada | Great Hall of the People | Crowther Masonic Hall | Grange Hall (Murphysboro, Illinois) | Clear Creek Meeting House | Warriparinga | New York Life Insurance Building (Montreal) | Pollokshields Burgh Hall | Blackman-Bosworth Store | Staten Island Borough Hall | Dimond Center | Rubislaw quarry | Cobb Galleria Centre | Mark Masons' Hall, London | Embassy of the United States, Nairobi | William H. Cook Water Tank House | Carl B. Stokes United States Courthouse | Escape from Furnace | Waltham Abbey Church | Stank Hall | Carreras Cigarette Factory | One Marina Boulevard | Drifting (motorsport) | Raffles Place MRT Station | 1 Wall Street Court | Gorse Hill | Canton, Michigan | History of the East Riding of Yorkshire | Pox (drink) | Mary Elizabeth Day Nursery | Supreme Life Building | Raffles Place | Chevron House | One Raffles Place | Leda (river) | Miner Memorial Library | 712 Fifth Avenue | William Flynn Martin | South Ferriby | Rivington Hall | Bucketty | 888 7th Avenue | Buena Vista Downtown Historic District | Dorset County Council election, 2013 | Downtown Kansas City | McLean, Virginia | Kelsall | Spalding War Memorial",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
